UID,year,month,day,hour,minute,second,hth_second,ens_number,ens_in_segment,pitch,roll,cor_heading,adcp_temp,v14,v15,v16,v17,v18,v19,v20,v21,v27,v28,v29,v30,v31,v32,v40,v41,v42,v43,v44,v45,v46,v47,v48,v53,v54
14.8.30.8.0.0,14,8,30,8,39,0,0,3575,1,-1.530,0.990,160.150,12.960,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.8.0.0,14,8,30,8,49,0,0,3576,1,-1.130,0.940,162.620,12.990,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.8.0.0,14,8,30,8,59,0,0,3577,1,-1.400,1.130,157.800,13.000,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.9.0.0,14,8,30,9,9,0,0,3578,1,-1.390,1.140,158.260,12.980,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.9.0.0,14,8,30,9,19,0,0,3579,1,-1.450,1.120,156.880,13.020,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.9.0.0,14,8,30,9,29,0,0,3580,1,-1.060,0.800,154.700,13.030,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.9.0.0,14,8,30,9,39,0,0,3581,1,-1.080,0.650,151.360,12.990,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.9.0.0,14,8,30,9,49,0,0,3582,1,-0.790,0.670,151.090,12.960,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.9.0.0,14,8,30,9,59,0,0,3583,1,-0.520,0.840,159.570,12.960,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.10.0.0,14,8,30,10,9,0,0,3584,1,-0.630,0.540,161.830,13.000,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.10.0.0,14,8,30,10,19,0,0,3585,1,-0.590,0.690,166.210,13.110,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.10.0.0,14,8,30,10,29,0,0,3586,1,-0.700,0.440,164.530,13.100,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.10.0.0,14,8,30,10,39,0,0,3587,1,-0.430,0.610,165.670,13.000,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.10.0.0,14,8,30,10,49,0,0,3588,1,-0.360,0.750,167.350,13.090,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.10.0.0,14,8,30,10,59,0,0,3589,1,-0.420,0.820,174.780,13.190,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.11.0.0,14,8,30,11,9,0,0,3590,1,-0.920,0.730,184.920,13.310,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.11.0.0,14,8,30,11,19,0,0,3591,1,-0.870,0.570,176.040,13.370,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.11.0.0,14,8,30,11,29,0,0,3592,1,-0.740,0.600,178.960,13.400,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.11.0.0,14,8,30,11,39,0,0,3593,1,-0.700,0.510,171.770,13.410,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.11.0.0,14,8,30,11,49,0,0,3594,1,-0.610,0.490,173.720,13.420,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.11.0.0,14,8,30,11,59,0,0,3595,1,-0.690,0.360,168.980,13.470,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.12.0.0,14,8,30,12,9,0,0,3596,1,-0.570,0.410,170.540,13.520,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.12.0.0,14,8,30,12,19,0,0,3597,1,-0.600,0.330,155.620,13.550,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.12.0.0,14,8,30,12,29,0,0,3598,1,-0.480,0.560,21.820,13.560,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.12.0.0,14,8,30,12,39,0,0,3599,1,-0.610,0.520,25.620,13.560,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.12.0.0,14,8,30,12,49,0,0,3600,1,-0.770,0.520,20.110,13.570,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.12.0.0,14,8,30,12,59,0,0,3601,1,-0.880,0.510,16.670,13.570,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.13.0.0,14,8,30,13,9,0,0,3602,1,-0.980,0.530,8.730,13.600,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.13.0.0,14,8,30,13,19,0,0,3603,1,-0.920,0.710,359.880,13.650,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.13.0.0,14,8,30,13,29,0,0,3604,1,-0.920,0.470,342.740,13.700,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.13.0.0,14,8,30,13,39,0,0,3605,1,-1.250,0.770,320.550,13.740,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.13.0.0,14,8,30,13,49,0,0,3606,1,-1.650,1.400,314.920,13.860,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.13.0.0,14,8,30,13,59,0,0,3607,1,-1.900,1.650,310.250,13.820,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.14.0.0,14,8,30,14,9,0,0,3608,1,-2.270,1.750,305.930,13.720,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.14.0.0,14,8,30,14,19,0,0,3609,1,-2.330,2.110,306.620,13.580,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.14.0.0,14,8,30,14,29,0,0,3610,1,-1.410,1.270,300.250,13.420,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.14.0.0,14,8,30,14,39,0,0,3611,1,-1.800,1.670,312.050,13.730,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.14.0.0,14,8,30,14,49,0,0,3612,1,-2.020,1.780,309.810,13.920,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.14.0.0,14,8,30,14,59,0,0,3613,1,-1.880,1.660,317.800,13.850,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.15.0.0,14,8,30,15,9,0,0,3614,1,-1.890,1.560,316.230,13.750,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.15.0.0,14,8,30,15,19,0,0,3615,1,-1.040,0.720,315.890,13.740,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.15.0.0,14,8,30,15,29,0,0,3616,1,-0.900,0.580,321.920,13.770,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.15.0.0,14,8,30,15,39,0,0,3617,1,-1.370,0.920,315.480,13.780,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.15.0.0,14,8,30,15,49,0,0,3618,1,-1.410,1.140,299.690,13.820,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.15.0.0,14,8,30,15,59,0,0,3619,1,-1.260,0.940,298.220,13.850,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.16.0.0,14,8,30,16,9,0,0,3620,1,-1.350,0.990,302.870,13.860,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.16.0.0,14,8,30,16,19,0,0,3621,1,-1.650,1.270,306.230,13.760,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.16.0.0,14,8,30,16,29,0,0,3622,1,-1.480,1.290,298.410,13.770,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.16.0.0,14,8,30,16,39,0,0,3623,1,-1.370,1.050,300.460,13.730,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.16.0.0,14,8,30,16,49,0,0,3624,1,-1.550,1.340,306.110,13.710,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.16.0.0,14,8,30,16,59,0,0,3625,1,-1.590,1.080,297.830,13.520,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.17.0.0,14,8,30,17,9,0,0,3626,1,-1.520,1.110,299.560,13.700,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.17.0.0,14,8,30,17,19,0,0,3627,1,-1.440,1.100,296.050,13.700,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.17.0.0,14,8,30,17,29,0,0,3628,1,-1.160,0.960,287.800,13.720,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.17.0.0,14,8,30,17,39,0,0,3629,1,-1.240,0.800,297.850,13.690,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.17.0.0,14,8,30,17,49,0,0,3630,1,-0.940,0.410,289.750,13.770,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.17.0.0,14,8,30,17,59,0,0,3631,1,-0.930,0.430,232.760,13.730,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.18.0.0,14,8,30,18,9,0,0,3632,1,-1.110,0.690,206.820,13.680,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.18.0.0,14,8,30,18,19,0,0,3633,1,-1.310,0.680,194.720,13.500,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.18.0.0,14,8,30,18,29,0,0,3634,1,-1.280,0.830,181.690,13.280,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.18.0.0,14,8,30,18,39,0,0,3635,1,-1.310,0.830,187.890,13.200,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.18.0.0,14,8,30,18,49,0,0,3636,1,-1.240,0.990,186.110,13.140,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.18.0.0,14,8,30,18,59,0,0,3637,1,-1.220,0.900,176.350,13.050,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.19.0.0,14,8,30,19,9,0,0,3638,1,-1.110,0.790,165.120,12.990,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.19.0.0,14,8,30,19,19,0,0,3639,1,-1.190,0.820,159.340,12.940,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.19.0.0,14,8,30,19,29,0,0,3640,1,-1.110,0.860,150.820,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.19.0.0,14,8,30,19,39,0,0,3641,1,-0.950,0.590,151.160,12.890,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.19.0.0,14,8,30,19,49,0,0,3642,1,-1.130,0.890,153.150,12.880,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.19.0.0,14,8,30,19,59,0,0,3643,1,-0.860,0.690,152.250,12.870,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.20.0.0,14,8,30,20,9,0,0,3644,1,-0.780,0.750,158.700,12.870,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.20.0.0,14,8,30,20,19,0,0,3645,1,-0.820,0.660,159.610,12.860,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.20.0.0,14,8,30,20,29,0,0,3646,1,-0.890,0.560,156.640,12.860,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.20.0.0,14,8,30,20,39,0,0,3647,1,-0.810,0.580,155.920,12.870,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.20.0.0,14,8,30,20,49,0,0,3648,1,-1.070,0.740,154.730,12.890,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.20.0.0,14,8,30,20,59,0,0,3649,1,-1.140,0.840,156.440,12.890,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.21.0.0,14,8,30,21,9,0,0,3650,1,-1.060,0.880,158.380,12.900,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.21.0.0,14,8,30,21,19,0,0,3651,1,-1.300,1.020,161.060,12.920,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.21.0.0,14,8,30,21,29,0,0,3652,1,-1.560,1.200,148.650,12.920,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.21.0.0,14,8,30,21,39,0,0,3653,1,-1.510,1.280,151.500,12.920,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.21.0.0,14,8,30,21,49,0,0,3654,1,-1.290,0.990,154.690,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.21.0.0,14,8,30,21,59,0,0,3655,1,-1.130,0.930,156.470,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.22.0.0,14,8,30,22,9,0,0,3656,1,-0.980,0.840,163.210,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.22.0.0,14,8,30,22,19,0,0,3657,1,-0.850,0.670,161.970,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.22.0.0,14,8,30,22,29,0,0,3658,1,-0.680,0.640,168.220,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.22.0.0,14,8,30,22,39,0,0,3659,1,-0.610,0.620,174.120,12.910,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.22.0.0,14,8,30,22,49,0,0,3660,1,-0.630,0.630,173.510,12.930,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.22.0.0,14,8,30,22,59,0,0,3661,1,-0.710,0.660,168.440,13.010,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
14.8.30.23.0.0,14,8,30,23,9,0,0,3662,1,-0.780,0.550,169.750,13.100,0.00,0.00,0.00,0.00,0.00,0.00,-32768.00,-32768.00,-32768.00,30000.0000000,30000.0000000,-32768,-32768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,119,cm
